ASV_ID	F-2016-GULD04-1m-L	F-2016-GULD04-1m-S	F-2016-GULD04-20m-L	F-2016-GULD04-20m-S	F-2016-GULD04-250m-L	F-2016-GULD04-250m-S	F-2014-GULD04-1m-L	F-2014-GULD04-1m-S	F-2014-GULD04-20m-L	F-2014-GULD04-20m-S	F-2014-GULD04-250m-L	F-2014-GULD04-250m-S	F-2017-GULD04-1m-L	F-2017-GULD04-1m-S	F-2017-GULD04-20m-L	F-2017-GULD04-20m-S	F-2017-GULD04-250m-L	F-2017-GULD04-250m-S	S-2014-GULD04-1m-S	S-2014-GULD04-20m-L	S-2014-GULD04-20m-S	S-2014-GULD04-250m-L	S-2014-GULD04-250m-S	S-2017-GULD04-1m-S	S-2017-GULD04-20m-L	S-2017-GULD04-20m-S	S-2017-GULD04-250m-L	S-2017-GULD04-250m-S	S-2018-GULD04-1m-S	S-2018-GULD04-20m-L	S-2018-GULD04-20m-S	S-2018-GULD04-250m-L	S-2018-GULD04-250m-S	F-2014-LL07-1m-L	F-2014-LL07-1m-S	F-2014-LL07-20m-L	F-2014-LL07-20m-S	F-2014-LL07-250m-L	F-2014-LL07-250m-S	F-2016-LL07-1m-L	F-2016-LL07-1m-S	F-2016-LL07-20m-L	F-2016-LL07-20m-S	F-2016-LL07-250m-L	F-2016-LL07-250m-S	F-2017-LL07-1m-L	F-2017-LL07-1m-S	F-2017-LL07-20m-L	F-2017-LL07-20m-S	F-2017-LL07-250m-L	F-2017-LL07-250m-S	S-2014-GULD04-1m-L	S-2014-LL07-1m-S	S-2014-LL07-20m-S	S-2014-LL07-250m-L	S-2014-LL07-250m-S	S-2017-GULD04-1m-L	S-2017-LL07-1m-L	S-2017-LL07-1m-S	S-2017-LL07-20m-L	S-2017-LL07-20m-S	S-2017-LL07-250m-L	S-2017-LL07-250m-S	S-2018-LL07-1m-L	S-2018-LL07-1m-S	S-2018-LL07-20m-S	S-2018-LL07-250m-L	S-2018-LL07-250m-S
e00aef89bbab20f9a7db9bd922e46bfe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0129ba0eae6d4b745b9ad320b463b87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e01a4796b8f7ade2bd813cdb6042dc93	0	0	0	0	0	0	0	0	0	0	0	0	13	28	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e02c1e8073b6abe9c0379549015c4b0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e043b0c8404519917508d65e3cb74b28	0	0	0	0	0	0	0	0	0	0	25	47	0	0	0	0	19	8	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
e07e671d852950a83e5db896774b54b0	0	0	0	0	0	0	0	0	0	0	33	27	0	0	0	0	256	48	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	24	266	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
e09cf6ba0e58e7bfb02fe6e7305a3edb	0	41	0	34	0	0	0	5	0	0	0	0	0	49	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	4	0	0	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0c3d815baf8ac2f0fabace74b1e3a65	0	0	0	47	0	0	0	36	3	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0c536c594363f970bb9d1b277170876	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	28	0	19	6	0	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1792d9201288ab78acf99d7f1c8d9d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
e1816993d5903713cfb354b45662662a	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	25	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e18b6c68a8beb994c79d760d19aa6c1c	9	54	0	37	0	0	0	5	0	12	0	0	0	166	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	8	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e18f04db4d2a5357a25d62bc7aeb87f6	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1b68b8ac09d1474ae92e43b84175b70	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	30	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	20	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
e1c48bf64bed55dc5da15f8125d2abc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1ed3012300b5ff9b1ac3bcd989f7ba8	0	0	0	0	0	0	6	65	92	137	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1edcd399ea12387b54dc9976b620d78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1f5096ffa8fc36ebf18d83fd71ca500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
e21af66f4e0c29e72717c663bab39b6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	114	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2347d0b93c6cb4004ec0ef6fed03a79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
e24ee404d08f2e279802187dfe701fb3	0	0	0	0	0	0	0	0	0	0	0	0	0	174	4	41	0	0	26	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e28b2c64a9b37af7f445606ef001443c	0	0	0	0	0	0	0	0	0	0	0	0	10	252	0	48	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	11	43	15	30	0	0	0	0	0	0	0	0	0	3	0	44	0	0	0	0	0	0	0
e298b22f9388a725e0c51d77ad25917a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2d156422dfd18bbfeb819f561925640	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	32	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2d3610ea84e890953f675f6944c9273	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2e1f2d27baf7121a75f393b075946e5	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	116	0	0	0	0	58	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2ee4c0478e933e527eebeb83275c24f	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2f4ae40e89601846f042f669f0f42c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e33c6b07d1cbad806f3b482668981d51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	53	20	0	0	0	0	0	0	3	0	372	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	432	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
e341652dc66755a52e5b0da0505101fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3470b680b774e286219101f64378810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e35275c239498ab99e5b8eef8415d937	0	30	0	83	0	0	0	0	0	0	0	0	0	321	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e36d3e354dd58001ef8cbcaa0644b7c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
e3987add03c8e6cffdff62e886c9b42e	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
e3a81e56127fbd8e4e9c364a08727f87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3dd1867d9c85a0da5554faff72a2b94	0	0	0	0	0	0	0	0	0	0	0	0	0	1844	0	557	0	0	229	0	98	0	0	157	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	280	9	52	0	0	0	0	4	0	0	4	0	4	0	14	0	0	0	0	0	0	0
e3ff1b34d597e8453ab9359711fd546b	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	75	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e420bfecc1acede7fbeaec23d2919615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
e42956f48decc482284b7d485d1c5196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e455fa580fa4eec5dc9ac70ddc725d70	631	29	429	33	49	0	7	13	14	0	0	0	0	0	0	0	42	0	0	0	0	46	0	0	0	0	45	0	0	0	0	12	0	0	0	0	0	0	0	221	7	369	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
e457aa69ac934f841f6aac848c726dfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
e4615790a2dc05b06879013aa03513a0	0	0	0	0	0	0	0	0	0	0	0	3	0	201	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e467b5f86cd52b08a319d81b80a49ff2	88	0	65	0	0	0	0	0	11	10	44	0	38	0	0	0	0	0	0	0	0	49	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	44	0	102	0	0	134	43	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
e487a30bb8b651ea7b8400c5b98c06c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
e4916428dce2e6d76460a00ed5339c50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4a21a43d1856976cf9e205f76eeccc2	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4b336fd30dc14eaa295f124a6b4809e	0	0	0	0	0	0	0	0	0	0	0	0	3	318	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4cc950097de44972cfdb996d17f418f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	25	83	21	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4ccd1454ed0ee4fd6d1a315c83d5363	0	33	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4edce2b2e7b55259854a2cc5da6cd50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e50d1fd5da4f6616317cbb7439df0350	24	9	23	25	0	0	0	0	0	0	55	6	0	0	0	0	112	0	0	0	0	28	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	29	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e532d033b90ee75da023e1757759bd01	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5477e86f9cd05e3f3c4c38e4cf6ce6d	0	0	0	0	0	0	0	0	0	0	3493	0	0	0	0	0	0	0	0	59	235	0	0	198	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e54b1cc42260e3e911cae1226249ebf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
e54bff189f00e47ff76f27663c44e876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e54d3ed1b10a324fe89685413cd3aabf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e558bbf7e7f6021364bb99a6856aa2b9	0	0	0	0	360	28	0	0	0	0	0	0	0	0	0	0	0	0	761	137	261	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	70	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0
e57c8e28c40f96cef2f07d0f17d7dd13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	79	0	0	0	0	0	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e583312fbf6e805742f4f343c740669d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5aa36c7e4ce2e9f259ea37f3a80d956	64	154	0	215	0	0	0	66	5	43	0	0	212	3212	78	847	0	0	22	0	38	0	0	213	0	182	0	0	0	0	0	0	32	0	38	0	21	0	0	0	29	25	231	0	84	147	482	179	252	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0
e5ac890346d7208532504c9f386fa071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5b1d20419454eef4ebfd81fc601d4da	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	210	70	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5cc8f7b333a70bbafda13c3e5a5470e	0	0	21	26	0	0	0	0	0	0	0	0	26	18	8	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	31	0	21	0	0	0	0	97	20	0	58	17	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5eb555b3a568ff0a33df22e19ec9d49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
e60771ca6934c39e053a9f4fca541f96	160	15	116	12	0	0	0	16	0	0	0	0	76	23	67	0	614	0	160	41	86	242	0	358	202	84	89	0	0	0	0	89	0	0	0	0	0	0	0	124	0	0	13	0	252	0	0	91	0	0	0	64	0	0	0	2	249	4	20	4	37	7	33	0	0	0	0	0
e61610fcc9badd64337ee963229b7bb9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	108	0	0	19	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e62fae8b4b71f1a4c2ecf9efd505a165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e64552392a80a9d7f6525f3486b24879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e68b97b819f8841c3ef570dd23882bc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1525	598	339	0	0	480	56	139	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
e6a118e03b5fb751ce296deed1446381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6b9f5ca3a02639d5f885c6ee2a89116	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	20	0	0	0	0	14	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	20	0	0	0	0	0	0	133	0	0	0	0	0
e6d2d57cab6d0100b74e68a9949eddd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
e6e4fdfd331be84daeab1e55f6a553c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7142f66ef6bd4d2ba616901cd0dbf1a	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e71936adf22f119f3fc0c780bae21c75	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0
e72b861773f9978e8e8435761eae00eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	183	0	0	515	8	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e74e0d747e859880bdab640884e0aa16	61	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e775fd8098248908247601ce318a1737	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e779c425f1882be73d6ea607fa30561e	0	0	0	0	0	0	0	0	0	0	135	72	0	0	0	0	22	16	0	0	0	47	30	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	5	0	0	0	0	0	0	75	0	0	0	0	23	0	0	0	0	0	0	66	0	0	0	0	0
e7865437c4a3f34a26d9002d72ef9969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	19	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
e7a270709cddf6549288bad491149783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	192	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
e7a34bd44d6eea4a59696690e625cf6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
